AÑO,MONEDA,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,COBERTURA,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,GASTO DE AJUSTE,SALVAMENTO,MONTO PAGADO,MONTO DE DEDUCIBLE,MONTO COASEGURO
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Yucatan,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,3500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Sonora,Edificio,"Incendio, rayo y explosion",Incendio Provocado,1.0,1753.0,29.0,0.0,1753.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Descargas Accidentales De Agua O Vapor,1.0,0.0,1573.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Jalisco,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Chihuahua,Edificio,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Chiapas,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,-38000.0,3500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Quintana Roo,Perdidas Consecuenciales,"Incendio, rayo y explosion",Rayo,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,1,Baja California Sur,Perdidas Consecuenciales,"Perdida de Utilidades, Gastos Fijos y Salarios",Incendio Por Lluvia,1.0,15663.0,258.0,0.0,15663.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,80453.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Durango,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,81950.0,9868.0,0.0,81950.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Descargas Accidentales De Agua O Vapor,1.0,7439.0,0.0,0.0,7439.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Sonora,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,1663620.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Veracruz,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,348864.0,13481.0,43103.0,348864.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Michoacan,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Sonora,Edificio,"Incendio, rayo y explosion",Incendio Provocado,1.0,-8519.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Distrito Federal,Edificio,"Incendio, rayo y explosion",Descargas Accidentales De Agua O Vapor,1.0,0.0,1573.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Chihuahua,Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,25956.0,0.0,0.0,25956.0,5000.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,2,Sonora,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,145063.0,25916.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,4,Distrito Federal,Contenidos,Extension de cubierta (sin inundacion),Roturas De Tuberias O Sistemas De Agua,1.0,0.0,1682.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,4,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Descargas Accidentales De Agua O Vapor,1.0,0.0,1578.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,6,Guanajuato,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,9,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,170000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor de ropa y accesorios de vestir,16,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Auto Ignicion,1.0,240000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Distrito Federal,Contenidos,Huelgas o Alborotos Populares,"Huelgas, Alborotos Populares",1.0,0.0,3500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Sonora,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,-1000.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Coahuila,Contenidos,Todo Riesgo,Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Coahuila,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,34984.0,3505.0,0.0,34984.0,2150000.0,3498.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Baja California,Edificio,Todo Riesgo,Agua No Atmosferica,1.0,0.0,1753.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Coahuila,Edificio,Todo Riesgo,Agua No Atmosferica,2.0,0.0,4946.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Nuevo Leon,Edificio,Todo Riesgo,Agua No Atmosferica,1.0,7860.0,1753.0,0.0,7860.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Tabasco,Edificio,Todo Riesgo,Corto Circuito / Electricidad,2.0,49999.0,3435.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Yucatan,Edificio,Todo Riesgo,Corto Circuito / Electricidad,1.0,-20000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Coahuila,Edificio,Todo Riesgo,Falta De Mantenimiento,2.0,0.0,5000.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Coahuila,Contenidos,Derrame de Protecciones contra Incendio,Derrame De Equipo Contra Incendio,1.0,0.0,701.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Sonora,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,1.0,51753.0,854.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Tabasco,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,1324383.0,21852.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Baja California,Contenidos,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,83723.0,1381.0,0.0,83723.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Sonora,Contenidos,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,2257.0,37.0,0.0,2257.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Puebla,Contenidos,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,0.0,1191.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Baja California,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,18121.0,0.0,0.0,30271.0,6729.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Coahuila,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Guanajuato,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,250000.0,750.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,San Luis Potosi,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,-500000.0,8649.0,5000.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Sinaloa,Contenidos,Todo Riesgo,Rayo,1.0,20000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Jalisco,Contenidos y Edificio,Extension de cubierta (sin inundacion),Caida De Antenas,1.0,0.0,1200.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Jalisco,Contenidos y Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,1501074.0,69101.0,0.0,1501074.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Sinaloa,Contenidos y Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,238323.0,15025.0,0.0,238323.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Distrito Federal,Edificio,Extension de cubierta (sin inundacion),Impacto De Vehiculos,2.0,15000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Estado de Mexico,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,1191.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Tamaulipas,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,48000.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Sonora,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Distrito Federal,Edificio,Todo Riesgo,Fenomenos De La Naturaleza,1.0,0.0,2760.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Nuevo Leon,Edificio y Perdidas Consecuenc,Todo Riesgo,Incendio Provocado,1.0,10000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Veracruz,Perdidas Consecuenciales,Otra cobertura,Falta De Mantenimiento,1.0,-4000.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Tabasco,Perdidas Consecuenciales,Remocion de Escombros,Corto Circuito / Electricidad,1.0,20000.0,330.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Baja California,Perdidas Consecuenciales,Remocion de Escombros,Escape De Materias Inflamables O Explosivas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Puebla,Contenidos,Todo Riesgo,Falta De Mantenimiento,1.0,50000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,1,Quintana Roo,Edificio,Todo Riesgo,Incendio Por Lluvia,1.0,111166.0,4382.0,0.0,111166.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Estado de Mexico,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,1.0,0.0,1682.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Jalisco,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,2.0,102163.0,22432.0,0.0,262163.0,29129.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Sinaloa,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,1.0,7500000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Sinaloa,Edificio,Todo Riesgo,Corto Circuito / Electricidad,1.0,2000000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Jalisco,Perdidas Consecuenciales,Interrupcion de Actividades Comerciales,Corto Circuito / Electricidad,1.0,229851.0,0.0,0.0,229851.0,11269.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Sinaloa,Perdidas Consecuenciales,Remocion de Escombros,Remocion De Escombros,1.0,500000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,252457.0,3500.0,0.0,292194.0,4737.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Sonora,Edificio,"Incendio, rayo y explosion",Incendio Provocado,1.0,43613.0,720.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Distrito Federal,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,1191.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Quintana Roo,Edificio,Todo Riesgo,Fenomenos De La Naturaleza,1.0,0.0,5267.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas de autoservicio,2,Quintana Roo,Edificio,"Incendio, rayo y explosion",Rayo,1.0,15000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Aguascalientes,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,1220000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Contenidos,Todo Riesgo,Agua No Atmosferica,1.0,0.0,1753.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Edificio,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,70000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Coahuila,Edificio,Todo Riesgo,Agua No Atmosferica,1.0,0.0,2454.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Quintana Roo,Edificio,Todo Riesgo,Corto Circuito / Electricidad,1.0,27180.0,4095.0,0.0,27180.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Queretaro,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,150.0,1500.0,0.0,150.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Estado de Mexico,Edificio,Extension de cubierta (sin inundacion),Corto Circuito / Electricidad,1.0,0.0,650.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Colima,Edificio,Extension de cubierta (sin inundacion),Impacto De Vehiculos,1.0,40678.0,7035.0,0.0,40678.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Jalisco,Edificio,Extension de cubierta (sin inundacion),Impacto De Vehiculos,1.0,0.0,1813.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Queretaro,Edificio,Extension de cubierta (sin inundacion),Impacto De Vehiculos,1.0,0.0,630.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Roturas De Tuberias O Sistemas De Agua,1.0,0.0,3000.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Edificio,Todo Riesgo,Corto Circuito / Electricidad,1.0,0.0,1813.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sinaloa,Contenidos,Huelgas o Alborotos Populares,"Huelgas, Alborotos Populares",1.0,-75000.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Aguascalientes,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,-4000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Chiapas,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,1754.0,29.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Aguascalientes,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,-20000.0,0.0,60000.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,307370.0,3500.0,0.0,317370.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Michoacan,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,-45000.0,12118.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Morelos,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,6000.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Jalisco,Contenidos,Todo Riesgo,Explosion,1.0,-1000.0,816.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Edificio,Extension de cubierta (sin inundacion),Durante La Soldadura Y Corte,1.0,-8794.0,6015.0,0.0,26206.0,10000.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Nuevo Leon,Edificio,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Chiapas,Edificio,"Incendio, rayo y explosion",Explosion,1.0,33960.0,5461.0,0.0,33960.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Edificio,"Incendio, rayo y explosion",Rayo,1.0,2632333.0,61798.0,17800.0,2190644.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Baja California,Edificio,"Naves Aereas, Vehiculos y Humo",Agua No Atmosferica,2.0,0.0,4206.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Nuevo Leon,Edificio,"Naves Aereas, Vehiculos y Humo",Agua No Atmosferica,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Estado de Mexico,Edificio,"Naves Aereas, Vehiculos y Humo",Caida De Avion U Objetos Caidos de Ellos,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Colima,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,0.0,2498.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Jalisco,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,5000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,-8000.0,3778.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Perdidas Consecuenciales,"Incendio, rayo y explosion",Remocion De Escombros,1.0,350000.0,0.0,0.0,350000.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Sonora,Perdidas Consecuenciales,Remocion de Escombros,Durante La Soldadura Y Corte,1.0,-9312.0,0.0,0.0,5688.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,1,Puebla,Contenidos,Extension de cubierta (sin inundacion),Daños Causados Por Impericia De Trabajo,1.0,-10000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,9228750.0,0.0,21250.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Baja California Sur,Contenidos,Todo Riesgo,Rayo,1.0,0.0,500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Colima,Contenidos,Todo Riesgo,Rayo,1.0,-14819.0,0.0,0.0,5181.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Tamaulipas,Contenidos,Todo Riesgo,Rayo,1.0,0.0,3500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Estado de Mexico,Edificio,"Incendio, rayo y explosion",Rayo,1.0,8000000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Coahuila,Edificio,Todo Riesgo,Agua No Atmosferica,1.0,0.0,3454.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Nuevo Leon,Edificio,Todo Riesgo,Agua No Atmosferica,1.0,0.0,2454.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Sinaloa,Edificio,Todo Riesgo,Impacto De Vehiculos,1.0,-25000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Chihuahua,Contenidos,Huelgas o Alborotos Populares,"Huelgas, Alborotos Populares",1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,-3449256.0,0.0,445000.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,77116.0,3500.0,20000.0,77116.0,52575.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Veracruz,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Campeche,Contenidos,Todo Riesgo,Rayo,1.0,-5000.0,500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Durango,Contenidos,Todo Riesgo,Rayo,2.0,-6222.0,4000.0,0.0,3778.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Sinaloa,Contenidos,Todo Riesgo,Rayo,1.0,-90000.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Sonora,Contenidos,Todo Riesgo,Rayo,1.0,700000.0,3500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Estado de Mexico,Edificio,Derrame de Protecciones contra Incendio,Remocion De Escombros,1.0,162987.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Guanajuato,Edificio,Extension de cubierta (sin inundacion),Incendio Provocado,1.0,-14762.0,3374.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Baja California,Edificio,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,1884.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Chihuahua,Edificio,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,-70000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Nuevo Leon,Edificio,"Incendio, rayo y explosion",Agua No Atmosferica,2.0,200000.0,4206.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Oaxaca,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,1753.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Queretaro,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,2454.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Sinaloa,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,3.0,-60889.0,3847.0,0.0,19111.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Queretaro,Edificio,"Incendio, rayo y explosion",Durante La Soldadura Y Corte,1.0,0.0,1753.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Chihuahua,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Baja California,Edificio,"Incendio, rayo y explosion",Rayo,1.0,105.0,701.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Estado de Mexico,Edificio,"Incendio, rayo y explosion",Rayo,2.0,406056.0,96213.0,131712.0,3459265.0,50468.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Tamaulipas,Edificio,"Naves Aereas, Vehiculos y Humo",Agua No Atmosferica,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Jalisco,Edificio,"Naves Aereas, Vehiculos y Humo",Caida De Avion U Objetos Caidos de Ellos,1.0,0.0,1753.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Oaxaca,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Sonora,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,-5000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Tamaulipas,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,2,Veracruz,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,-5511.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,3,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,290683.0,16500.0,0.0,290683.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,3,Nuevo Leon,Edificio,"Naves Aereas, Vehiculos y Humo",Agua No Atmosferica,1.0,0.0,2454.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,3,Queretaro,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,-50000.0,0.0,0.0,0.0,0.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,3,Tabasco,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,975000.0,88542.0,523849.0,1000000.0,25000.0,0.0
2015,Nacional,Comercio al por menor en tiendas departamentales,3,Sinaloa,Edificio,Derrame de Protecciones contra Incendio,Agua No Atmosferica,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
