Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,1,Abeja,2,Cera,2.713,0,81.74,221.771,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,1,Abeja,7,Miel,72.091,0,42.25,3046.196,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,3,Ave,1,Carne,226.932,1.463,34.81,7899.586,155095
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,3,Ave,8,Ganado en pie,285.359,1.84,27.34,7800.888,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,3,Ave,4,Huevo-plato,141.318,0,22.75,3214.985,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,4,Bovino,1,Carne,945.624,168.32,70.16,66343.441,5618
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,4,Bovino,3,Ganado en pie,1928.306,343.237,34.21,65965.974,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,4,Bovino,6,Leche,1949.897,0,7.49,14595.07,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,6,Caprino,1,Carne,29.334,16.225,63.92,1875.03,1808
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,6,Caprino,3,Ganado en pie,57.675,31.9,32.39,1868.09,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,10,Guajolote,1,Carne,1.669,4.997,57.98,96.77,334
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,10,Guajolote,8,Ganado en pie,2.105,6.302,44.47,93.601,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,12,Ovino,1,Carne,29.637,16.763,66.04,1957.23,1768
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,12,Ovino,3,Ganado en pie,58.602,33.146,33.12,1940.9,0
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,14,Porcino,1,Carne,511.576,66.283,41.52,21239.701,7718
2017,12,Guerrero,53,Atoyac,21,Coyuca de Benítez,14,Porcino,3,Ganado en pie,661.456,85.703,31.21,20641.332,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,1,Abeja,2,Cera,0.164,0,83.93,13.765,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,1,Abeja,7,Miel,16.308,0,44.01,717.754,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,3,Ave,1,Carne,66.923,1.67,37.76,2527.003,40080
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,3,Ave,8,Ganado en pie,84.6,2.111,29.55,2499.648,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,3,Ave,4,Huevo-plato,152.917,0,22.9,3501.799,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,4,Bovino,1,Carne,472.083,181.361,67.9,32055.852,2603
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,4,Bovino,3,Ganado en pie,993.173,381.549,31.91,31687.47,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,4,Bovino,6,Leche,1802.245,0,7.4,13338.77,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,6,Caprino,1,Carne,30.056,20.118,63.34,1903.75,1494
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,6,Caprino,3,Ganado en pie,60.459,40.468,31.16,1883.9,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,10,Guajolote,1,Carne,0.765,6.024,62.07,47.481,127
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,10,Guajolote,8,Ganado en pie,0.964,7.591,46.82,45.13,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,12,Ovino,1,Carne,26.578,19.79,65.18,1732.35,1343
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,12,Ovino,3,Ganado en pie,53.316,39.699,32.01,1706.65,0
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,14,Porcino,1,Carne,119.397,73.884,39.85,4757.504,1616
2017,12,Guerrero,53,Atoyac,68,La Unión de Isidoro Montes de Oca,14,Porcino,3,Ganado en pie,154.571,95.65,29.74,4596.219,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,1,Abeja,2,Cera,0.5,0,84.74,42.369,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,1,Abeja,7,Miel,49.852,0,43.99,2192.95,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,3,Ave,1,Carne,144.706,1.78,36.82,5328.16,81296
2017,12,Guerrero,53,Atoyac,48,Petatlán,3,Ave,8,Ganado en pie,184.444,2.269,28.34,5226.681,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,3,Ave,4,Huevo-plato,484.593,0,20.85,10103.764,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,4,Bovino,1,Carne,1155.596,178.25,69.92,80799.012,6483
2017,12,Guerrero,53,Atoyac,48,Petatlán,4,Bovino,3,Ganado en pie,2417.735,372.935,33.08,79976.156,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,4,Bovino,6,Leche,5323.192,0,7.25,38593.5,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,6,Caprino,1,Carne,31.539,19.861,61.67,1945.01,1588
2017,12,Guerrero,53,Atoyac,48,Petatlán,6,Caprino,3,Ganado en pie,63.356,39.897,30.33,1921.59,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,10,Guajolote,1,Carne,0.638,5.8,62.5,39.876,110
2017,12,Guerrero,53,Atoyac,48,Petatlán,10,Guajolote,8,Ganado en pie,0.801,7.282,47.38,37.951,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,12,Ovino,1,Carne,29.422,20.305,65.76,1934.79,1449
2017,12,Guerrero,53,Atoyac,48,Petatlán,12,Ovino,3,Ganado en pie,59.074,40.769,32.21,1902.77,0
2017,12,Guerrero,53,Atoyac,48,Petatlán,14,Porcino,1,Carne,759.173,80.737,40.94,31078.985,9403
2017,12,Guerrero,53,Atoyac,48,Petatlán,14,Porcino,3,Ganado en pie,979.464,104.165,30.63,29998.222,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,1,Abeja,2,Cera,0.316,0,85.44,26.999,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,1,Abeja,7,Miel,31.584,0,45.09,1424.024,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,3,Ave,1,Carne,191.792,1.834,38.21,7328.721,104600
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,3,Ave,8,Ganado en pie,246.612,2.358,29.43,7256.841,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,3,Ave,4,Huevo-plato,189.862,0,22.76,4321.259,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,4,Bovino,1,Carne,1052.978,173.73,73.02,76889.312,6061
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,4,Bovino,3,Ganado en pie,2165.503,357.285,35.14,76103.462,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,4,Bovino,6,Leche,6442.344,0,7.33,47210.4,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,6,Caprino,1,Carne,28.857,19.874,62.78,1811.64,1452
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,6,Caprino,3,Ganado en pie,57.933,39.899,30.94,1792.45,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,10,Guajolote,1,Carne,0.691,5.528,62.44,43.149,125
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,10,Guajolote,8,Ganado en pie,0.869,6.952,47.43,41.216,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,12,Ovino,1,Carne,38.255,20.284,65.17,2493.08,1886
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,12,Ovino,3,Ganado en pie,76.453,40.537,32.15,2457.96,0
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,14,Porcino,1,Carne,103.702,71.224,41.72,4326.295,1456
2017,12,Guerrero,53,Atoyac,57,Técpan de Galeana,14,Porcino,3,Ganado en pie,134.344,92.269,31.21,4193.309,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,1,Abeja,2,Cera,0.34,0,83.61,28.427,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,1,Abeja,7,Miel,36.26,0,42.87,1554.586,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,3,Ave,1,Carne,322.075,1.497,38.21,12307.162,215100
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,3,Ave,8,Ganado en pie,407.399,1.894,30.14,12279.072,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,3,Ave,4,Huevo-plato,462.276,0,22.71,10498.288,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,4,Bovino,1,Carne,1203.773,187.096,66.36,79878.45,6434
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,4,Bovino,3,Ganado en pie,2516.773,391.168,31.33,78838.011,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,4,Bovino,6,Leche,3071.907,0,7.32,22473.35,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,6,Caprino,1,Carne,24.852,20.221,63.4,1575.62,1229
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,6,Caprino,3,Ganado en pie,49.923,40.621,31.14,1554.6,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,10,Guajolote,1,Carne,0.837,6.109,62.48,52.295,137
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,10,Guajolote,8,Ganado en pie,1.053,7.686,46.27,48.718,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,12,Ovino,1,Carne,25.279,20.143,63.94,1616.34,1255
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,12,Ovino,3,Ganado en pie,51.037,40.667,31.52,1608.69,0
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,14,Porcino,1,Carne,389.956,77.48,41.22,16075.923,5033
2017,12,Guerrero,53,Atoyac,38,Zihuatanejo de Azueta,14,Porcino,3,Ganado en pie,502.88,99.917,30.88,15530.37,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,1,Abeja,7,Miel,2.16,0,65.5,141.48,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,3,Ave,1,Carne,11.103,1.471,36.12,401.02,7550
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,3,Ave,8,Ganado en pie,15.033,1.991,26.65,400.661,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,3,Ave,4,Huevo-plato,62.572,0,26.57,1662.538,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,4,Bovino,1,Carne,84.767,228.482,57.8,4899.872,371
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,4,Bovino,3,Ganado en pie,163.935,441.873,29.68,4866.281,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,4,Bovino,6,Leche,167.153,0,8.85,1478.73,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,6,Caprino,1,Carne,28.816,15.798,55.79,1607.64,1824
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,6,Caprino,3,Ganado en pie,57.925,31.757,27.77,1608.58,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,10,Guajolote,1,Carne,3.88,5.915,44.55,172.862,656
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,10,Guajolote,8,Ganado en pie,4.977,7.587,33.62,167.304,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,12,Ovino,1,Carne,2.359,15.418,56.5,133.28,153
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,12,Ovino,3,Ganado en pie,4.746,31.02,28.17,133.69,0
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,14,Porcino,1,Carne,143.631,72.835,36.82,5287.878,1972
2017,12,Guerrero,56,Chilpancingo,2,Ahuacuotzingo,14,Porcino,3,Ganado en pie,195.171,98.971,26.35,5143.255,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,1,Abeja,7,Miel,13.68,0,57.18,782.19,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,3,Ave,1,Carne,57.016,1.502,34.9,1989.991,37967
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,3,Ave,8,Ganado en pie,77.26,2.035,25.65,1981.432,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,3,Ave,4,Huevo-plato,78.06,0,27.41,2139.625,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,4,Bovino,1,Carne,213.952,236.411,57.05,12206.921,905
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,4,Bovino,3,Ganado en pie,409.62,452.619,29.47,12073.043,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,4,Bovino,6,Leche,279.447,0,7.4,2067.92,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,6,Caprino,1,Carne,24.226,15.343,56.86,1377.49,1579
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,6,Caprino,3,Ganado en pie,48.69,30.836,27.97,1361.86,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,10,Guajolote,1,Carne,6.297,5.804,44.79,282.02,1085
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,10,Guajolote,8,Ganado en pie,8.036,7.406,34,273.259,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,12,Ovino,1,Carne,1.336,15.535,57.38,76.66,86
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,12,Ovino,3,Ganado en pie,2.727,31.709,28,76.36,0
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,14,Porcino,1,Carne,240.76,73.875,37.21,8959.2,3259
2017,12,Guerrero,56,Chilpancingo,28,Chilapa de Álvarez,14,Porcino,3,Ganado en pie,325.634,99.918,26.73,8703.144,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,1,Abeja,2,Cera,2.55,0,52.32,133.416,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,1,Abeja,7,Miel,41.34,0,55.73,2303.853,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,3,Ave,1,Carne,152.788,2.114,33.13,5062.38,72283
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,3,Ave,8,Ganado en pie,202.932,2.807,24.92,5056.764,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,3,Ave,4,Huevo-plato,155.377,0,27.65,4296.174,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,4,Bovino,1,Carne,621.97,193.7,51.85,32246.899,3211
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,4,Bovino,3,Ganado en pie,1195.029,372.167,26.95,32206.11,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,4,Bovino,6,Leche,3257.971,0,8,26052.556,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,6,Caprino,1,Carne,35.823,15.434,51.45,1843.09,2321
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,6,Caprino,3,Ganado en pie,71.603,30.85,25.36,1815.85,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,10,Guajolote,1,Carne,7.158,5.763,55.33,396.019,1242
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,10,Guajolote,8,Ganado en pie,9.09,7.319,41.41,376.385,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,12,Ovino,1,Carne,12.104,16.536,56.12,679.28,732
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,12,Ovino,3,Ganado en pie,24.254,33.134,27.99,678.87,0
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,14,Porcino,1,Carne,441.825,74.457,35.78,15808.831,5934
2017,12,Guerrero,56,Chilpancingo,29,Chilpancingo de Los Bravo,14,Porcino,3,Ganado en pie,557.306,93.917,27.56,15358.279,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,1,Abeja,2,Cera,1.54,0,52,80.08,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,1,Abeja,7,Miel,31.37,0,50.54,1585.3,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,3,Ave,1,Carne,85.75,2.024,35.12,3011.865,42377
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,3,Ave,8,Ganado en pie,114.383,2.699,26.29,3007.631,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,3,Ave,4,Huevo-plato,145.57,0,28.48,4145.834,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,4,Bovino,1,Carne,78.692,199.22,54.74,4307.588,395
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,4,Bovino,3,Ganado en pie,150.45,380.886,28.61,4303.671,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,4,Bovino,6,Leche,574.26,0,8.3,4769.1,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,6,Caprino,1,Carne,14.15,16.043,53.98,763.82,882
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,6,Caprino,3,Ganado en pie,28.332,32.122,26.89,761.85,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,10,Guajolote,1,Carne,3.397,5.624,57.18,194.244,604
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,10,Guajolote,8,Ganado en pie,4.324,7.159,44.02,190.357,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,12,Ovino,1,Carne,3.408,17.299,56.48,192.48,197
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,12,Ovino,3,Ganado en pie,6.825,34.645,28.18,192.33,0
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,14,Porcino,1,Carne,149.954,74.382,33.66,5046.863,2016
2017,12,Guerrero,56,Chilpancingo,75,Eduardo Neri,14,Porcino,3,Ganado en pie,193.788,96.125,25.12,4867.247,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,1,Abeja,2,Cera,1.68,0,56.45,94.836,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,1,Abeja,7,Miel,28.32,0,51.29,1452.549,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,3,Ave,1,Carne,21.24,2.08,32.74,695.448,10210
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,3,Ave,8,Ganado en pie,28.385,2.78,24.47,694.706,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,3,Ave,4,Huevo-plato,73.01,0,28.27,2063.993,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,4,Bovino,1,Carne,294.265,197.892,54.39,16005.068,1487
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,4,Bovino,3,Ganado en pie,559.45,376.227,28.57,15985.907,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,4,Bovino,6,Leche,497.6,0,8.33,4146.84,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,6,Caprino,1,Carne,28.915,15.792,55.01,1590.61,1831
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,6,Caprino,3,Ganado en pie,57.947,31.648,27.4,1587.75,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,10,Guajolote,1,Carne,4.623,6.035,56.3,260.281,766
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,10,Guajolote,8,Ganado en pie,5.849,7.636,43.54,254.645,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,12,Ovino,1,Carne,2.493,16.959,56.94,141.95,147
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,12,Ovino,3,Ganado en pie,4.98,33.878,28.41,141.48,0
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,14,Porcino,1,Carne,168.145,75.741,34.46,5794.504,2220
2017,12,Guerrero,56,Chilpancingo,32,General Heliodoro Castillo,14,Porcino,3,Ganado en pie,216.876,97.692,26.02,5642.721,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,1,Abeja,7,Miel,2.592,0,61.33,158.976,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,3,Ave,1,Carne,6.692,1.57,34.6,231.571,4263
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,3,Ave,8,Ganado en pie,9.117,2.139,24.42,222.674,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,3,Ave,4,Huevo-plato,9.969,0,25.48,254.01,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,4,Bovino,1,Carne,23.046,242.589,55.83,1286.698,95
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,4,Bovino,3,Ganado en pie,44.048,463.663,28.62,1260.707,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,4,Bovino,6,Leche,26.992,0,7.75,209.1,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,6,Caprino,1,Carne,11.161,15.501,55.61,620.66,720
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,6,Caprino,3,Ganado en pie,22.473,31.213,27.35,614.64,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,10,Guajolote,1,Carne,1.546,5.223,43.68,67.533,296
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,10,Guajolote,8,Ganado en pie,2.012,6.797,31.27,62.915,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,12,Ovino,1,Carne,0.754,15.388,56.07,42.28,49
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,12,Ovino,3,Ganado en pie,1.551,31.653,27.54,42.71,0
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,14,Porcino,1,Carne,19.289,73.622,35.5,684.852,262
2017,12,Guerrero,56,Chilpancingo,79,José Joaquín de Herrera,14,Porcino,3,Ganado en pie,26.456,100.977,25.06,663.06,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,1,Abeja,2,Cera,0.592,0,54.58,32.311,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,1,Abeja,7,Miel,4.53,0,55.32,250.6,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,3,Ave,1,Carne,84.487,2.032,34.97,2954.898,41570
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,3,Ave,8,Ganado en pie,113.022,2.719,25.31,2861.145,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,3,Ave,4,Huevo-plato,121.99,0,28.37,3460.856,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,4,Bovino,1,Carne,102.549,199.124,53.55,5491.364,515
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,4,Bovino,3,Ganado en pie,197.062,382.645,27.75,5469.3,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,4,Bovino,6,Leche,870.73,0,8.41,7319.59,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,6,Caprino,1,Carne,22.805,15.482,54.06,1232.84,1473
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,6,Caprino,3,Ganado en pie,45.66,30.998,26.97,1231.45,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,10,Guajolote,1,Carne,3.268,5.953,52.11,170.282,549
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,10,Guajolote,8,Ganado en pie,4.127,7.517,40.32,166.412,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,12,Ovino,1,Carne,2.66,16.522,56.61,150.58,161
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,12,Ovino,3,Ganado en pie,5.337,33.149,28.17,150.34,0
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,14,Porcino,1,Carne,141.737,73.477,34.07,4829.474,1929
2017,12,Guerrero,56,Chilpancingo,40,Leonardo Bravo,14,Porcino,3,Ganado en pie,181.852,94.273,25.78,4688.875,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,1,Abeja,2,Cera,0.63,0,51.47,32.426,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,1,Abeja,7,Miel,6.155,0,54.51,335.498,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,3,Ave,1,Carne,21.696,2.001,30.57,663.239,10840
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,3,Ave,8,Ganado en pie,28.963,2.672,22.85,661.82,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,3,Ave,4,Huevo-plato,96.682,0,28.57,2762.205,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,4,Bovino,1,Carne,85.31,197.477,52.19,4452.466,432
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,4,Bovino,3,Ganado en pie,165.15,382.292,26.89,4441.412,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,4,Bovino,6,Leche,273.134,0,8.44,2304.27,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,6,Caprino,1,Carne,21.125,15.545,52.99,1119.41,1359
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,6,Caprino,3,Ganado en pie,42.295,31.122,26.45,1118.7,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,10,Guajolote,1,Carne,3.687,5.655,53.04,195.545,652
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,10,Guajolote,8,Ganado en pie,4.739,7.268,40.35,191.2,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,12,Ovino,1,Carne,2.733,16.767,55.58,151.9,163
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,12,Ovino,3,Ganado en pie,5.467,33.54,27.79,151.93,0
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,14,Porcino,1,Carne,131.629,72.523,32.58,4288.9,1815
2017,12,Guerrero,56,Chilpancingo,42,Mártir de Cuilapan,14,Porcino,3,Ganado en pie,170.648,94.021,24.41,4165.599,0
2017,12,Guerrero,56,Chilpancingo,44,Mochitlán,1,Abeja,2,Cera,0.302,0,53.45,16.142,0
2017,12,Guerrero,56,Chilpancingo,44,Mochitlán,1,Abeja,7,Miel,1.96,0,65.35,128.086,0
